segment_ID,unclassified,bare_ground,water,clouds,sparse_grassland,open_grassland,dense_grassland,closed_grassland,sparse_shrubbed_grassland,open_shrubbed_grassland,dense_shrubbed_grassland,closed_shrubbed_grassland,open_treed_grassland,dense_treed_grassland,closed_treed_grassland,dense_shrubland,open_grassed_shrubland,dense_grassed_shrubland,closed_grassed_shrubland,open_treed_shrubland,dense_treed_shrubland,closed_treed_shrubland,dense_forest,open_grassed_woodland,dense_grassed_woodland,closed_grassed_woodland,dense_shrubbed_forest,closed_shrubbed_forest
10_1,0,0,0,0,0,6.28896607707899,0.499483673593356,13.4341504359783,0,0,1.63319288518779,0,64.7244142318334,2.73459718256971,0,0,2.80555754968607,0,0.911164247019389,0,0,0.120660235135598,0,6.84781348191755,0,0,0,0
10_2,0,0,0,0,0,9.58841678152482,0.0392220770575708,17.9366425349615,0,0,0,0,56.1635284401511,3.98877475203084,0,0,0,0,0,0,0,0.3314541723175,0,11.9519612419589,0,0,0,0
10_3,0,0,0,0,0,0.333225960523831,1.36067267213898,3.60106188006086,0,0,0.360994790567484,0.706161348010086,14.2940052649701,8.03241177842694,0,0,0,0,0,0,15.6235768474603,0.416532450654789,0,42.394950515944,0,3.34253407235446,9.5338724188872,0
10_4,0,0,0,0,0,2.43717210974953,0.279204045108205,0.946222508871708,0,0,0.00223363236086564,6.18073994656037,7.00802153221597,26.0536462652269,0,0,0,0,1.34939315000796,0,2.00245141151605,0.418806067662308,0,45.8578683887985,0,3.24435100415736,4.21988993776543,0
101_1,0,0,0,0,0,0,17.8691358570184,55.2781429155307,0,0,0,26.3399021308093,0.512819096643065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_2,0,0,0,0,0,20.8149907481567,10.2667845010909,68.4512137866241,0,0,0,0.0549587119224502,0.412052252202491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_3,0,0,0,0,0,30.9620207019208,6.90404648542356,62.1339328126548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_4,0,0,0,0,0,12.3632506022499,37.9909165248514,36.8557583928207,0,0,0,12.7900744800761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_5,0,0,0,0,0,14.3702087103059,7.6563946019863,55.7255134881273,0,0,0,22.2478831995805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101_6,0,0,0,0,0,12.376204435614,9.33563301052526,38.8960330568446,0,0,0,0,2.40430031508828,2.36194318659687,5.35101565690118,0,0,16.5083099201003,0,0,0,0,0,12.7665604183299,0,0,0,0
102_1,0,0,0,0,0,1.39391897582751,25.1222662062377,56.3828293888104,0,0,12.2372890872849,1.56686038350319,1.78359864117466,1.15107105758163,0,0,0,0,0,0,0,0,0,0.17546814902159,0,0,0.186698110558971,0
102_10,0,0,0,0,0,2.02332008934858,12.7219563914881,35.9097899645752,0,0,0,1.40815126305646,44.56577861101,0.597774016572008,0,0,0,0,0,0,0,0.0474905916168061,0,2.72573907233204,0,0,0,0
102_11,0,0,0,0,0,4.35006963440551,37.0546588468987,18.3965221637155,0,0,7.25473985584848,1.02648326832273,6.28374216959725,13.3331853717811,0,0,0,0.610341402786486,0,0,0,0.516293341175296,0,11.1739639454688,0,0,0,0
102_12,0,0,0,0,0,4.64274281677393,31.2148841521966,25.8838983144389,0,0,1.79787621560165,2.4955018599671,0.0413939266830771,18.5742827812302,0,0,0,0.242844369874052,0,0,1.71812391685892,0.622288697802259,0,10.222920093164,0,2.54324285540825,0,0
102_13,0,0,0,0,0,0.442861215598679,17.4703213788484,32.1207239673725,0,0,0,4.10034127992426,7.78771447630278,6.98807319388741,0,0,0,0.691970649372936,0,0,0,3.65360502868909,0,24.0041850384872,0,2.74020377151682,0,0
102_14,0,0,0,0,0,0,6.84205422245388,24.3143399176902,0,0,0.96947032190415,4.01061901846811,19.6145756938424,6.00168498124092,0,0,0,2.89325825671113,0,0,0,6.45050822185988,0,28.9034893658285,0,0,0,0
102_15,0,0,0,0,0,0,5.8846737481032,74.6337425851816,0,0,0.882880397296179,0,10.471513312181,0.0714581321561595,0,0,0,2.7912815560767,0,0,0,0,0,5.26445026900263,0,0,0,0
102_16,0,0,0,0,0,6.31919060591618,11.8304745797261,70.0925800951404,0,0,0,10.9187217831792,0.506559937416847,0,0,0,0,0.332472998619975,0,0,0,0,0,0,0,0,0,0
102_17,0,0,0,0,0,3.51671232271462,6.44854857950777,82.44129147705,0,0,0,1.72093845270181,3.94860380859806,1.06785446030133,0,0,0,0.856050899129589,0,0,0,0,0,0,0,0,0,0
102_18,0,0,0,0,0,3.5396205403289702,0,42.7207749070372,0,0,0,2.79095537503549,50.0599538562046,0.888695321394017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102_19,0,0,0,0,0,2.17263183405488,0.24786014078456,60.7326194961271,0,0,0,0.659032574330502,35.5819756105627,0,0,0,0,0,0,0,0,0,0,0.605880344140036,0,0,0,0
102_2,0,0,0,0,0,1.04923971537992,4.3248004373673,90.4878136329329,0,0,0.118177525837528,0.0237459514533351,1.93778008487797,1.76410330041114,0,0,0,0,0,0,0.0179475214472881,0,0,0,0,0,0.276391830288237,0
102_20,0,0,0,0,0,2.73340550427378,2.8587405344506,77.4644861126003,0,0,0,0,14.8774058127908,1.00929131992937,0,0,0,0,0,0,0,0,0,1.05667071595226,0,0,0,0
102_3,0,0,0,0,0,5.3418095931837,26.4082952563849,43.2195439595598,0,0,2.33538617751584,0.827759751009866,0,3.3808467430413,0,0,0,0,0,0,7.52212877734371,2.75919917003289e-4,0,0.18872922323025,0,2.67062887667483,8.10459572213766,0
102_4,0,0,0,0,0,0.0706794409089265,16.8798644290411,3.26600235412626,0,0,2.53360751762116,0.369536604437222,0,6.11404990413752,0,0,0,0,0,0,12.9034502141255,4.12222534497967,0,14.6785059367949,0,28.7451060052482,10.3169722485802,0
102_5,0,0,0,0,0,7.41121420240306,6.35844555939415,7.73978883677374,0,0,0.0720315387321895,0,3.23310791155636,23.8551833618226,0,0,0,0,0,0,0,12.7700836396982,0,31.5780724914322,0,6.5942103265522,0.387862131634867,0
102_6,0,0,0,0,0,8.47092425326416,7.71776068681809,19.8259479520658,0,0,3.21806251117868,2.15860311214452,8.09532060454301,33.8398206939733,0,0,0.00586880701126811,0,0,0,0,8.35606331604363,0,5.81486988016455,0,0.530987301019496,1.96577088177428,0
102_7,0,0,0,0,0,0.575361572821015,4.71995749132393,34.8936452850236,0,0,2.27736911146904,3.15494080334757,15.6579158571753,26.250214480625,0,0,0,0,0,0,0,3.64257288190006,0,8.15607547503998,0,0.636523144535033,0.035423896739341,0
102_8,0,0,0,0,0,1.09084706250266,4.63915620691124,7.25696171942743,0,0,11.2027178780083,3.11873658474178,21.8109710159347,21.4140925954881,0,0,0,1.30776556880695,0,0,0,14.5096589859132,0,13.4532118438074,0,0.195880538458258,0,0
102_9,0,0,0,0,0,1.3688351888101,6.63458689916193,7.11910582723994,0,0,10.5539297253747,1.32176763579681,55.4569290359708,3.69840219500917,0,0,0,1.09916579683983,0,0,0,8.95363292292276,0,3.79364477287137,0,0,0,0
103_1,0,0,0,0,0,2.48010221295472,6.73427397275429,52.3241278989395,0,0,6.17425981338395,7.41375781945697,7.73732155598206,14.8584892615555,0,0,0,0,0,0,0,0.00276550202158198,0,2.17230183795264,0,0.102600125000691,0,0
104_1,0,0,0,0,0.433305037028145,11.3756863283115,72.2504708905344,2.60183097102058,0,0,0.86689589532082,0,4.64373808482603,0,0.514478276154789,0,0.315546676041604,2.76789312571276,0,0,0,0,0,4.23015471505048,0,0,0,0
110_1,0,0,0,0,0,0.149527048424183,7.44358314172026,58.6501259827333,0,0,2.96272838673258,3.51319720772695,9.99600710460014,2.16552616723348,0,0,0,0,0,0,0,4.41724380068568,0,10.7020611601427,0,0,0,0
114_1,0,0,0,0,0,10.3325514234816,54.916350398886,15.2760104893943,0,0,0,0,16.5053055534039,0.180355621452361,0,0,0,0,0,0,0,0,0,2.78942651338283,0,0,0,0
114_2,0,0,0,0,0,0.248820177657607,64.8359030928366,28.6046440903831,0,0,0,0,1.07628550180118,4.14645002723199,0,0,0,0.884141031276696,0,0,0,0,0,0.203756078815174,0,0,0,0
115_1,0,0,0,0,0,1.63365826343018,7.28014286152073,9.65513206611531,0,0,5.45592827950488,3.36343045948031,67.7959821590261,0.0103078710346038,0,0,0,0,0,0,0,1.84148723077652,0,2.96393080911216,0,0,0,0
115_2,0,0,0,0,0,2.00859791496378,15.1222315522835,23.037223224971,0,0,3.61017578021475,3.23746927821592,29.7473351206135,11.6334085627645,0,0,0,0.482900415389208,0,0,0,0.2661392237327,0,10.8545189268508,0,0,0,0
118_1,0,0,0,0,0,0,11.0888610763455,0.893974611121044,0,0,6.89492818403957,0,0,18.0401096608859,0,0,0,0,0,0,20.1969724059839,10.6210143631922,0,5.66750104297037,0,26.5966386554626,0,0
12_1,0,0,0,0,0,2.56545689855425,1.91337676847007,27.2864285477253,0,0,0.525425041204385,67.1009258542311,0,0.608386889815604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12_2,0,0,0,0,0,1.6077844686205,1.656922518372,50.2181479023995,0,0,0,46.0207569137545,0,0.496388196852661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_1,3.10410710396374,0,0,0,0,0,3.08453239889389,0,0,0,10.2949163663833,0,7.8475268325094,16.9682365947731,0,0,0,0,0,0.0636867164948596,0.0634110164234533,0,0,21.3841246384881,0,0.312092480831953,36.8773658512373,0
120_10,0,0,0,0,0,13.3605932764943,15.2223130273447,7.96621681318199,0,0,0,0,17.2088284666696,25.8473406370101,0,0,1.0994168838627,0,0,0,0,0,0,19.2952908954366,0,0,0,0
120_11,0,0,0,0,0,13.8311964278815,2.24582047786468,18.1100667288514,0,0,0,0,19.6358889729057,23.3909736672171,0,0,0,0,2.31398435818325,0,0,0,0,20.4720693670972,0,0,0,0
120_12,0,0,0,0,0,24.3696550504935,12.3071951030871,6.90506706737673,0,0,0,0,29.6505204074863,12.7010916403333,0,0,0,0,1.51233067420944,0,0,0,0,12.5541400570129,0,0,0,0
120_13,0,0,0,0,0,2.54235416252512,4.10868508824243,6.62232456430984,0,0,0.346785059527754,0,29.4485675789102,26.9876637289332,0,0,0,0.24849247896097,0.723113113776423,0,0,0.883528814083449,0,28.0884854107304,0,0,0,0
120_14,0,0,0,0,0,12.1191455053992,5.64361821088469,2.4294616750281,0,0,0.635045102007571,0,39.4926265741518,26.4474196460867,0,0,1.08206163250768,0,0,0,0,0.607434445398546,0,11.5431872085349,0,0,0,0
120_15,0,0,0,0,1.22080473228307,8.7867420606074,6.49690082071375,2.95712200833476,0,0,1.21997236542015,0,63.0451309313092,2.05400396206627,0,0,1.46024893318314,0.416183431460138,0.915603549212304,0,0,0,0,11.4272872054115,0,0,0,0
120_16,0,0,0,0,1.22057444671915,2.09217556298997,1.22612251238606,20.8557336484637,0,0,0.416104925017892,5.78496807088207,61.9649584172462,0,0,0,0.443845253352419,4.80573448067331,0,0,0,0,0,1.18978268226783,0,0,0,0
120_17,0,0,0,0,0,3.996828396351,3.39483150164935,57.2698239041687,0,0,2.78565153248131,2.81548891872628,29.7362706582458,0,0,0,0,0.00110508837944315,0,0,0,0,0,0,0,0,0,0
120_18,0,0,0,0,0.249454664386466,6.5204677552129,12.6456884532978,33.3520886284709,0,0,13.8985052122165,10.6381327486854,22.4184906884118,0,0,0,0,0,0,0,0.277171849318296,0,0,0,0,0,0,0
120_19,0,0,0,0,0,4.30539561857459,22.8330812880671,39.8598720812454,0,0,0,0,33.0016510121116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_2,0,0,0,0,0,0,4.13319069859774,1.24015020761074,0,0,5.62920115357682,0,11.746411615173,11.0802926953003,0,0,0,0,0,0,0.183072418375618,0,0,35.0272127224294,0,2.30577505252304,28.6546934364124,0
120_20,0,0,0,0,0,6.3631643486042,26.5976955623553,47.8145955082238,0,0,0,0.35903271064173,17.1255841186021,0,0,0,0.469504313916108,1.27042343765535,0,0,0,0,0,0,0,0,0,0
120_21,0,0,0,0,0,3.44620139636283,35.2026933796948,45.81118746033,0,0,1.36573115876038,0.596075834092226,10.0532604796202,0,3.38273035847338,0,0,0.142119932665508,0,0,0,0,0,0,0,0,0,0
120_22,0,0,0,0,0,0,67.0417123282032,18.6006453803409,0,0,0.180529830208106,0,12.5760833860108,0,1.26978168036283,0,0,0.331247394877259,0,0,0,0,0,0,0,0,0,0
120_23,0,0,0,0,0,4.50494475458444,70.2097172296134,18.5241936819788,0,0,0,2.23632116885053,3.78241975472249,0,0,0,0,0,0,0,0,0,0,0.742403410251738,0,0,0,0
120_24,0,0,0,0,0,17.5976650946002,37.3543445366075,41.4586531770825,0,0,0,0,0,1.51343619876517,0,0,0,0,0,0,0,0,0,2.07590099294227,0,0,0,0
120_25,0,0,0,0,1.38042992109463,22.194828357344,37.8185342042924,20.6962336350036,0,0,3.56150919642413,4.17055487761107,0.77304075581299,8.68704549344845,0,0,0,0,0,0,0.303694582640818,0,0,0.414128976328388,0,0,0,0
120_26,0,0,0,0,1.9884339425674,19.6523554657076,37.3900147475508,18.8956458820083,0,0,2.5139880804432,7.54583064066239,1.9884339425674,10.0252972984916,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_27,0,0,0,0,0.55196014847728,19.4262374256581,27.968924643641,15.5285708371856,0,0,6.84430584111826,1.04872428210683,1.0763222895307,22.5649588099743,0,0,0,0.221887979687867,0,0,1.40749837861706,0,0,3.36060936400393,0,0,0,0
120_28,0,0,0,0,0,8.73491149734239,50.9603656012487,8.8613044414149,0,0,3.34058206986384,0.24837041411627,0.717514529669226,19.3477792925309,0,0,0.883094805746739,1.37983563397928,0,0,1.07627179450384,0,0,4.44996991958317,0,0,0,0
120_29,0,0,0,0,0.386484098939929,6.56912544169613,64.894545053004,17.3100706713782,0,0,0,0.607332155477032,3.69920494699646,1.73917844522968,0,0,1.35269434628975,2.29129858657244,0,0,0,0,0,1.15006625441696,0,0,0,0
120_3,0,0,0,0,0,0.00137819258311879,0.655468392531299,2.0546095029135,0,2.53008594408949,0,0,8.27163624536234,2.93499892500979,0,0,0.716660143221774,2.99563939866702,1.21280947314454,0,0,7.86562071037556,0,67.5672695799799,0,2.89062112383336,0.303202368286135,0
120_30,0,0,0,0,0,5.59968206832221,71.3546870084047,6.16765376357145,0,0,0,0,5.12526839284434,0.993536493147358,0.2759823592076,0,0,10.4831899145007,0,0,0,0,0,0,0,0,0,0
120_31,0,0,0,0,0,8.48330397424502,50.6540910371013,24.8226030007008,0,0,0,0,6.32472072052175,0,0.276104279064117,0,0,9.439176988365,0,0,0,0,0,0,0,0,0,0
120_32,0,0,0,0,0,6.57343352307546,18.8587313593527,62.0075860050902,0,0,0,4.32993048922555,2.25896214174898,0.800560944772337,0,0,0,4.34262904214263,0,0,0,0,0,0.828166494592072,0,0,0,0
120_33,0,0,0,0,0,6.4406873231661,2.4843006003726398,84.9561796977484,0,0,0,6.11883237871782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_34,0,0,0,0,0,2.86201746418683,18.0105293089693,70.1593199844255,0,0,0,8.96813324241431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_35,0,0,0,0,0,3.02089661543071,4.10414742197405,57.5637536790284,0,0,2.44085117715104,1.57952115043732,0.551750538851394,2.3027054917071,0,0,1.65497421557939,3.48027262967803,0,0,15.2537248015889,2.52434887056193,0,4.10830843659585,0,1.41474497141383,0,0
120_36,0,0,0,0,0,8.52473826712313,4.71959257535236,48.1640826197243,0,0,0.358066550800003,34.8390490854148,0.519196498660005,0,0,0,0.00302979389138464,1.83522879075417,0,0,1.03701581827847,0,0,0,0,0,0,0
120_37,0,0,0,0,0,0,16.2281317725071,71.3593342530852,0,0,0,6.74283542756119,5.66969854684543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_38,0,0,0,0,0,12.7648153449756,6.9757647162457,74.123797044636,0,0,0,3.74375123874122,2.39187165539871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_39,0,0,0,0,0,15.8212909640231,37.9142533731032,35.8112109018905,0,0,0,6.9417477065105,3.51149705447365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_4,0,0,0,0,0,1.75196133602569,3.81895020247829,2.00105928696746,0,0.348681960122259,0,0,21.3369084268483,10.0174340980061,0,0,0.717225550884394,3.03965705584429,0.496540765996888,0,0,10.0792258377746,0,39.4851975680547,0,1.561068997098,5.34608891389982,0
120_40,0,0,0,0,0,8.69403570808925,14.5371525511483,35.6017856798617,0,0,0,41.1138742698523,0.0531517910501197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_41,0,0,0,0,0,3.31018225279658,28.2852594995617,43.895164710482,0,0.0831676406276678,0,16.3553846916463,3.24381337401755,4.82702783086675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_42,0,0,0,0,0.988316896325557,0.069182182742789,32.8756128313478,35.2945933075965,0,9.86250415542337,1.60915960119916,0,11.8472241772263,7.45340684813766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120_5,0,0,0,0,0,0.530667041579486,0.716745095120345,2.46064104578623,0,0.0791176316536688,0,0,0.736042078450508,21.3413608783985,0,0,0,0,0.743485200592142,0,0,10.2240931107012,0,56.6983964206878,0,2.88352065190723,3.58593084512517,0
120_6,0,0,0,0,0,4.82656054200693,13.2290447403571,2.70645423374048,0,0.212891942879963,0,0,17.2012834106777,28.7147991572457,0,0,0,0,0,0,0,6.76351918919292,0,26.3454467838998,0,0,0,0
120_7,0,0,0,0,0,10.9529176473187,9.74464370559436,0,0,0,0,0,5.8899901658545,33.9487961458995,0,0,0,0,0,0,0,6.04661826941136,0,33.4170340659224,0,0,0,0
120_8,0,0,0,0,0,1.57551122680513,1.48307974998956,0.0512270835363392,0,0,0,0,1.87730556676921,10.9536868187702,0,0,0,0,0,0,0,14.0902320531202,0,69.9689575010131,0,0,0,0
120_9,0,0,0,0,0,8.31588443632636,9.1294856659167,3.17866928028868,0,0,0,0,3.66287617223175,26.2755329338652,0,0,1.47573118303522,0,0,0,0.0860379123694117,5.36302987102667,0,41.7604080814373,0,0,0.752344463502105,0
121_1,0,0,0,0,0,3.30086086584035,9.06824745402031,16.9771587281848,0,0,0,0,15.4734762121903,5.49959236689741,0,0,0,0.548024706711437,0.303997568019456,0,0,5.94674515331148,0,42.8818969448237,0,0,0,0
121_2,0,0,0,0,0,0.175266211434533,8.20411475382688,37.8715781687295,0,0,0,5.40261546869219,27.919493466848,3.55307392093976,0,0,0,0.556987739645493,0,0,0,1.42145037620133,0,14.895419893681,0,0,0,0
121_3,0,0,0,0,0,0.359538131784554,2.88155984235635,22.9802945447006,0,0,0,15.9535366106619,1.24455507156192,1.45723570490216,0,0,0,0,0,0,4.03678351655949,0.904929820922354,0,27.0320127221188,0,0.85736016040932,22.2921938740237,0
121_4,0,0,0,0,0,2.67575134822008,7.20135718521993,0.24826558901011,0,0,0,0.137373625918928,3.89087348109734,7.54837730852518,0,0,0,0,0,0.112547067017916,3.20124684495814,0,0,51.6315186957782,0,2.70333641366564,20.6493524405887,0
121_5,0,0,0,0,0,0.570291301263419,0.441658316564119,0.248432803067317,0,0,1.47127426705422,3.7792150075496,14.8035586618855,13.1912297699787,0,0,0,0,0,1.40778588404813,13.0349931404941,0,0,38.2716253854152,0,0,12.7799354626783,0
121_6,0,0,0,0,0,2.92848763836304,0.44476319139828,0.416965491935887,0,0,0,1.30121031183459,11.7406363449361,6.14051181124249,0,0,0,0,0,0.343857542349795,20.3112230431809,0,0,51.3865492491865,0,1.06770963635049,3.91808573922421,0
121_7,0,0,0,0,0,0.172583275619401,0,0,0,0,1.78391903666138,0,25.0371417081838,19.8945510600748,0,0,0,0,0,5.18280422689393,12.6806818435693,0,0,25.605717030451,1.42423091530574,0.790029266549005,7.06530238377158,0.36303925292107
121_8,0,0,0,0,0,0,0,0,0,0,0.610430779046475,0,5.12457213803092,26.3243962511967,0,0,0.0661012613845053,0,0,12.913312506646,12.1764271406031,0,0,8.15919482915696,0.316136467491112,2.27072202695207,32.0387065994926,0
122_1,0,0,0,0,0,4.84337722011134,0.802443227003623,9.62351992577542,0,0,0,0.700550057435716,17.0316227798887,30.1736325881414,0,0,3.92302509498984,0,1.07691967835999,0,0,0.690333127153839,0,31.1345763011395,0,0,0,0
122_10,0,0,0,0,0,0,4.35634859635834,0,0,0,6.47245522557246,6.85619653748116,1.97814775699333,16.6974470696873,0,0,0,0,0,0,2.43211262309858,0,0,30.538675484238,15.8235232318318,7.73316155288058,6.80477298991991,0.307158931938447
122_11,0,0,0,0,0,0,4.00080423711774,0.963982846613804,0,0,0,1.75059284945067,1.4644276558416,9.36688360871109,0,0,0,0.826271011383261,0,0,7.14449001176058,4.7102956122255,0,50.9619171690846,5.78830385841019,10.0659088843413,2.64406723642643,0.312055018632411
122_12,0,0,0,0,0,0.0879209317965085,5.51228412517295e-4,33.0036987426485,0,1.54343955504843,0,0.771719777524213,4.57078599659341,4.26816159812141,0,0,0,0.826842618775942,0.584577731474591,0,0,7.86161961932165,0,46.4605623632274,0,0.0201198370568813,0,0
122_13,0,0,0,0,0,1.85926741944368,1.49820985954282,22.6232442853213,0,0,0,1.37703112090333,6.53731754337647,3.7064169650234,0,0,0.296337097218397,0,2.06609749380336,0,0.304874690167998,11.6427981272377,0,45.7939961443124,0,1.18424676397687,1.11016248967227,0
122_14,0,0,0,0,0,4.22684897109598,5.72739136899028,10.1389860187995,0,0,1.32185395454871,0.605723536764665,3.33946398973573,6.69682435669409,0,0,0,0,1.34690888266034,0,0.357927544451848,5.53851575707184,0,58.2524325306579,0,0.932814246617584,1.51430884191166,0
