segment_ID,road_importance,nbr_carcasses,long_midpoint,lat_midpoint,length,distance_water_km,distance_amenity_km
163_8,minor_road,0,35.11192715932772,-2.568738025949384,2499.4148328092333,1.747883325578648,2.71774305318475
163_9,minor_road,0,35.131072346256836,-2.5678101720020883,2500.0839469179696,0.31359608093152347,4.18153449532436
163_10,minor_road,0,35.144872972837696,-2.5853276715147686,2500.271430761378,0.12094885859632432,2.7728487694744497
163_11,minor_road,0,35.15761287326703,-2.6022821848685127,2500.9851774347594,0.2001121207608353,0.708155606772749
163_12,minor_road,0,35.15856045944494,-2.623011354028644,2500.721467798857,0.16899600267028905,1.7077649686729302
163_13,minor_road,0,35.174254556215814,-2.6377311513484702,2500.0571998274677,1.4413254829923146,3.93336964211802
164_1,minor_road,0,34.92663224468031,-2.563341607510567,2500.6339576495348,0.13033284540200382,12.1694631847589
164_2,minor_road,0,34.940009874667076,-2.5802764204109767,2500.5979501794195,0.06686263341260104,12.5781203419251
164_3,minor_road,0,34.947686308628164,-2.60111975192056,2501.280561614198,0.06130924676548477,14.0885045773535
165_1,minor_road,0,34.80168451020352,-2.457353470138765,2501.0340964542543,0.1410276691835236,1.24733251508806
165_2,minor_road,0,34.80633262354799,-2.4784938667599854,2501.067123399966,0.3627261207732236,2.8204319442195
165_3,minor_road,0,34.82125944941948,-2.4888045082232444,2499.6314718886347,0.1578368068965625,3.48204351214997
165_4,minor_road,0,34.84121968906816,-2.49621069662062,2499.7401956358563,0.07863652232708829,4.87946516699133
165_5,minor_road,0,34.85946029273485,-2.508446968488234,2499.920282184644,0.1453967695233587,5.83242517462013
165_6,minor_road,0,34.87344574842319,-2.5247259903903636,2500.182251570638,0.1331477189435104,7.77364009231663
165_7,minor_road,0,34.88904450805245,-2.538049957022644,2500.1118363237833,0.06178762223616504,9.65583668437641
166_1,minor_road,1,34.76120100638375,-2.504063026303875,2499.261027923462,1.3750459110386266,0.6391843887089721
166_2,minor_road,0,34.73973997224006,-2.500034474116348,2499.328626171421,1.787930116930522,2.1032346809333298
166_3,minor_road,0,34.71805821720849,-2.503670242303999,2499.2073674956014,2.173710006386533,2.65139035291919
166_4,minor_road,1,34.69590931250396,-2.5054369948245845,2499.311183267594,3.1048540766419817,3.93220749260294
166_5,minor_road,0,34.67897296854797,-2.492883012713462,2500.0436349336705,1.2535519025668165,4.827369119480609
166_6,minor_road,0,34.65867857139446,-2.4847643363353167,2452.806163730724,0.7363253706058295,6.88611100696459
167_1,minor_road,1,34.77336603611705,-2.4147863881506884,2500.515244497475,2.291793145130801,3.2373232310038804
169_1,minor_road,0,34.89208096930124,-2.512203528454491,2499.814541765791,2.157263555777662,7.15833771400458
169_2,minor_road,0,34.91283326947571,-2.519980433000897,2499.3436839694264,2.5312039939710194,8.90156838462413
169_3,minor_road,0,34.93215912731429,-2.5288844856804276,2499.6392882358655,2.846322668528075,9.1389383387794
169_4,minor_road,0,34.95240951232856,-2.5306960982136255,2499.625491547024,1.4168672472590638,7.636074516050741
169_5,minor_road,0,34.97222932805221,-2.537299971276677,2499.4418418693713,1.1173186081728212,6.6011941002909795
169_6,minor_road,0,34.990938340047485,-2.52774254477201,2499.7556164548714,0.5081531363860369,4.63550132440144
169_7,minor_road,0,35.010777545062346,-2.5188562987484984,2499.453246001156,1.4058126285306876,3.29985020395549
169_8,minor_road,0,35.032245629675884,-2.523868194446427,2499.3632496119135,0.5052998623829944,4.7358944779007395
169_9,minor_road,0,35.05026749142075,-2.5364895271772285,2500.1546399014705,1.0334147417041155,5.58650604689044
169_10,minor_road,0,35.06762071700094,-2.550142465930699,2499.8824780138034,1.1188747915623842,3.5189848134373203
169_11,minor_road,0,35.0851886291184,-2.563434616357833,2499.81055324277,1.727734422357711,2.3261072086434003
170_1,minor_road,0,34.74069678045277,-2.3229741980738967,2500.1855240892633,0.22277724079232356,2.9318932426134703
170_2,minor_road,0,34.760024333083,-2.312049555954721,2499.908013742194,1.0707732042985003,1.84649339019762
170_3,minor_road,0,34.779397083693986,-2.301181401177799,2499.8884809589144,0.19291172776138577,2.34451805712572
170_4,minor_road,0,34.79814487886406,-2.302465442632519,2499.993764749632,0.18726254946871543,0.9186438128029808
170_5,minor_road,0,34.817880697258424,-2.3027764155572967,2500.1141524624745,0.24563906533731697,2.24975889139429
171_1,minor_road,0,34.83275840963692,-2.4703115109298643,2499.628640825724,1.903991451878592,1.96443776041996
171_2,minor_road,0,34.852421221812165,-2.467927779143011,2499.2277905379365,1.672355627053774,1.60868062137217
171_3,minor_road,0,34.86959935049939,-2.4675866926778234,2500.5419752449825,1.6012739211271954,1.62083282065457
171_4,minor_road,1,34.863911690055154,-2.4465019269486703,2501.195024094986,0.4816137233038612,0.7444291817075519
172_1,minor_road,0,34.76645115755641,-3.001412693769939,2499.9661164518498,7.365745558812677,6.107237802829349
172_2,minor_road,0,34.77586445282958,-2.98307302329344,2501.0483049940563,7.69624683270739,8.02114305859485
172_3,minor_road,0,34.786600354351314,-2.963991218533247,2500.196237455061,8.574110957239983,10.2603524995653
174_1,minor_road,0,34.78106198008794,-2.415000778075175,2500.7825762939874,1.7439307845830083,2.43612281868631
175_1,minor_road,0,34.8297874106429,-2.379350950995291,2092.5779801275,1.1750510637380858,1.58291052260178
176_1,minor_road,0,34.981193991095445,-2.181027702010857,2271.0659985584534,0.7247469379463953,4.98530578412655
177_1,minor_road,0,34.975680346767376,-2.1716935408808764,2499.785693831038,1.1421808397663111,5.856330828442901
178_1,minor_road,0,34.928540176996485,-2.4198385415398977,2500.3492433017063,0.08799675416351166,2.81987103919566
178_2,minor_road,0,34.946468865374605,-2.4092796396440943,2500.10715393176,1.6884560969759843,3.2636343363541
178_3,minor_road,0,34.9654387119398,-2.406758758267637,2499.602855777422,0.8552532720322875,4.170614058742039
181_1,minor_road,0,34.751930770135274,-2.5596753004594515,2501.1835633928335,4.479244172383638,1.54723509202995
182_1,minor_road,0,34.710348182467975,-2.4842610748649134,2501.0847002455116,4.430083702743865,1.21670946200277
185_1,minor_road,0,34.76368880714856,-2.7827688932472814,2501.1995870604173,1.4826335448408847,1.90155650284244
185_2,minor_road,0,34.754511702999835,-2.8019100162714725,2500.232821915315,0.1947870086469431,3.713167681876
187_1,minor_road,0,34.742721288211364,-2.827224513792584,2500.7709114554987,0.8078596215792346,1.59092410765181
190_1,minor_road,0,34.73570580048143,-2.612936482234423,2500.1808145469627,0.28685655295157253,1.01172611208973
190_2,minor_road,0,34.72139009443652,-2.5974295847965387,2500.8161668409302,1.6366252291946235,2.22867349681829
190_3,minor_road,0,34.71731156792785,-2.576508615332405,2500.8436861631,2.6236292024237833,0.371302760796212
190_4,minor_road,0,34.7326278208793,-2.561553777851878,2499.9608733312994,3.7591609406349047,1.41073007956202
190_5,minor_road,0,34.75160528883658,-2.5711353003555986,2499.3925422856455,5.14369450046708,0.839948565210909
191_1,minor_road,0,34.98302779337936,-2.9593418780513474,2498.7189147360737,3.3442926139570406,0.187874136637321
191_2,minor_road,0,35.00236139932443,-2.9698945443018254,2498.970582714249,1.9009021190145876,1.05943695513877
192_1,minor_road,0,34.9863156204268,-2.1710711087130887,2501.1391875439176,1.220080991725328,6.21824093302788
192_2,minor_road,0,34.99355907533026,-2.1504481278276555,2501.1228961490388,0.4638356133546396,8.651242419097299
192_3,minor_road,0,35.00333771039082,-2.1305586409869437,2501.140691541624,0.16831513484896335,10.3594170907605
192_4,minor_road,0,35.010739130638974,-2.109674518070302,2501.2370411257025,0.47718462256020133,9.64661084180488
192_5,minor_road,0,35.02021901698496,-2.089445785863693,2501.137586072229,0.41303047282805255,9.77958203724484
192_6,minor_road,0,35.030271775197775,-2.0694784652936455,2501.1313734449077,0.9004633584877222,10.5805648379155
192_7,minor_road,0,35.04223521645496,-2.051570701018837,2500.4249473350465,0.14859611250423702,12.033691823469301
192_8,minor_road,0,35.055923798101006,-2.047356738117735,2500.272595370323,0.08997968932860759,11.9597616491666
192_9,minor_road,0,35.04827564452098,-2.033191558915926,2501.2013222815085,0.12093039419195468,11.6572164983025
192_10,minor_road,0,35.058193922263634,-2.014043428753991,2501.120467942527,0.2757180282951451,9.9381861939723
192_11,minor_road,0,35.067780849829134,-1.9952071289179985,2286.8764970906695,0.6435159235343038,8.54637649036818
193_1,minor_road,0,34.858392276352994,-2.4092680484555773,2501.35915517848,0.12205008142680812,1.08847493692855
193_2,minor_road,0,34.85793064825392,-2.387034471067328,2501.151610010694,1.0467250452909735,2.22311374908903
193_3,minor_road,0,34.868334980639496,-2.368204038095722,2500.181021014862,0.8516365737735895,3.22084410969787
193_4,minor_road,0,34.888059027149964,-2.3608542554772236,2500.53603041761,0.11519608663023066,4.78938736465667
193_5,minor_road,0,34.89756498629882,-2.340572679469625,2501.1007449030503,0.4459246460493768,4.99833074646355
193_6,minor_road,0,34.90701428089319,-2.3202130056525756,2501.087660351447,0.3654624971327094,2.54146068564673
195_1,minor_road,0,34.84251367694327,-2.4559108597063353,2500.7606044396525,2.968157962961816,2.02108423113277
195_2,minor_road,0,34.85058550076314,-2.4438965500122496,2500.313715406978,1.9876789187292496,0.5514416162210669
195_3,minor_road,0,34.861417813300534,-2.433729798102006,2499.5126126835594,1.1855504757888595,0.478162541534554
195_4,minor_road,0,34.8826092321198,-2.4296748208444097,2499.5151490504186,0.7514700767320949,0.50369419447102
195_5,minor_road,0,34.90393387590398,-2.4271834357541433,2499.3615911685815,0.2987478646420985,1.63802041427674
195_6,minor_road,0,34.92507376384463,-2.4295093168670623,2500.415027320048,0.9835912411175,2.49571959850052
195_7,minor_road,0,34.926206057663485,-2.447726658971197,2500.3355201848653,0.12234163464737707,2.35347316612382
195_8,minor_road,0,34.9365211520943,-2.465129791272791,2501.348178266585,0.5619432157215681,2.29254508824632
195_9,minor_road,0,34.941560346539575,-2.4850157099217234,2150.0600393355317,0.16204048055669687,4.14529779528725
197_1,minor_road,0,34.835875489263664,-2.490579272670727,2499.5651131139907,0.1489976838686352,4.05316298338816
197_2,minor_road,0,34.854058066223764,-2.502952967665665,2499.871118379393,0.08223562576109203,5.27103098662423
197_3,minor_road,0,34.872803668624535,-2.503628426586139,2499.9907616025166,1.2484399239663246,5.46328141091916
197_4,minor_road,0,34.88608109058373,-2.51170820324781,2501.0241197014375,1.868286218340379,6.8074351729438805
197_5,minor_road,0,34.894359862406766,-2.527651466782316,2500.2347089367913,0.9532741763175944,8.80484494945123
197_6,minor_road,0,34.90536132068411,-2.541048157629231,2499.792865243164,0.05954606074173004,10.6854085534828
197_7,minor_road,0,34.92179165475768,-2.553373125063983,2500.370643189515,0.17711515410686482,11.8747059367888
197_8,minor_road,0,34.92339313857583,-2.5729436935533143,2501.213535643638,0.6676873223539882,13.168825112986
197_9,minor_road,0,34.93079629041956,-2.591414211215406,2500.3647887148154,0.9691718603173304,14.1844804521485
197_10,minor_road,0,34.944676132182146,-2.6085149852421474,2500.6962111849757,0.5499838867607796,14.972733786625
197_11,minor_road,0,34.950870146994895,-2.6296102629284617,2501.1099867617654,1.6883501523356428,16.8180941992552
197_12,minor_road,0,34.96247575284895,-2.6486406891898566,2500.961687453236,3.4396138290408795,15.5493494513362
197_13,minor_road,0,34.966574222650685,-2.6701135013523793,2501.178769078094,4.256824463104798,13.1239909351341
197_14,minor_road,0,34.966146774140746,-2.691620761902859,2501.2865714313753,2.9825935756359527,10.7502848649228
197_15,minor_road,0,34.96014900721902,-2.7131528991964724,2501.1381135674474,2.665847096296862,8.51135721003809
198_1,minor_road,0,34.93386783350405,-2.5558528339842748,2499.23788107118,0.25726918166368923,11.0131737175011
198_2,minor_road,0,34.95425102494786,-2.5596875938305215,2499.411381349714,0.3901276234827199,9.794071756542468
198_3,minor_road,0,34.975403345639464,-2.566104674386791,2499.6468265966246,0.10279836712799366,9.24181841920487
198_4,minor_road,0,34.99132512970322,-2.580649312728735,2500.1686005419256,0.8890352110061894,10.3085587555791
198_5,minor_road,0,35.00625989466007,-2.596697848122146,2500.6486924329724,0.34316494909532563,11.6743398225027
198_6,minor_road,0,35.01682701598181,-2.6163988489423833,2500.7294494343423,1.745071545985428,11.917037461923
198_7,minor_road,0,35.028571245069806,-2.6353143914197203,2500.4981299715982,2.874919265785854,12.5036467639458
198_8,minor_road,0,35.046783906799206,-2.6446285152696007,2499.2690718340027,4.080829967170702,12.2428415276784
198_9,minor_road,0,35.06440435260929,-2.657225877586921,2500.565916221403,6.216752144378894,11.4643786280813
198_10,minor_road,0,35.073094107968316,-2.6777058170628028,2501.019162041862,8.668269615752287,11.9596066743639
198_11,minor_road,0,35.08232072006028,-2.6954925742912854,2500.2453053002755,9.789891852838872,12.6492328118758
198_12,minor_road,0,35.101125915072636,-2.684936100951316,2499.7350087778223,7.639254156116829,10.444364737058
198_13,minor_road,0,35.11313570369368,-2.6670349714760255,2500.806270650257,6.0519422624553405,8.04617000506062
198_14,minor_road,0,35.106827589733314,-2.67048276152147,2500.144040753215,6.849432802781811,8.772092197478711
198_15,minor_road,0,35.09110598663792,-2.6865383630449484,2500.128015157939,8.75331687817674,11.2588503093307
200_1,minor_road,0,34.97224730228572,-2.7102009762229433,2498.7303399721945,3.745164232371578,8.622752067793401
200_2,minor_road,0,34.99468297334842,-2.708961444596526,2498.690786400444,6.131659357846187,8.921065210274861
200_3,minor_road,0,35.01709286868238,-2.707699306558165,2498.7016992310964,8.579059441860563,9.8652731002282
200_4,minor_road,0,35.039296456756084,-2.706925248817214,2498.745607279444,10.788097346355844,11.235266338097
200_5,minor_road,0,35.061537841616754,-2.705904005804897,2499.294922735764,11.080954062764166,12.9584159621976
200_6,minor_road,0,35.07979753251982,-2.6964800700942244,2499.9729326888637,10.081204071285548,12.9138962998737
200_7,minor_road,0,35.07514091394885,-2.7131826435190316,2500.4628963604564,10.219163588548202,12.0212267706728
200_8,minor_road,0,35.081026530795874,-2.7313178716773696,2500.1018731078593,8.86934439404098,9.965039156144073
200_9,minor_road,0,35.09712581976087,-2.7460873070601983,2500.529001285541,6.772549122752512,7.625396487441001
202_1,minor_road,0,35.10734123820856,-2.741939350804656,2499.121104914633,5.736623026795084,7.56836081048319
202_2,minor_road,0,35.1281642068329,-2.7394985448442104,2499.72747541835,3.6356848795512855,7.382330907462561
202_3,minor_road,0,35.12538257867592,-2.757912482852502,2501.078229846522,3.603853534769101,5.36060476928439
202_4,minor_road,0,35.12151329931912,-2.7790662955260053,2501.253223178062,4.891406496408414,3.14601735161879
202_5,minor_road,0,35.129623132856985,-2.799293439988609,2500.6857355388893,5.916844050947673,0.7319153516892689
202_6,minor_road,0,35.12371388083265,-2.811340199820117,2500.7508193672757,6.421760259178433,1.00281781692316
202_7,minor_road,0,35.120026254693904,-2.7892803699137128,2501.209571996859,5.740620076214759,2.1910588892535996
202_8,minor_road,0,35.113211747290194,-2.76896966316422,2361.2496384485935,5.20817044604415,4.53857689252954
203_1,minor_road,0,34.69935082810143,-2.4879524545613294,2499.3926804473363,3.4093661197334124,2.5049848959664702
203_2,minor_road,0,34.720524768463974,-2.493759526322348,2499.299557443893,2.9654066079922736,1.53526373651192
203_3,minor_road,0,34.74115676926839,-2.499382100787218,2499.7767299142542,1.836975628001855,1.93411917590517
203_4,minor_road,0,34.72414228128616,-2.5117180157125016,2499.6918801448332,1.058387677889698,3.55863962586082
203_5,minor_road,0,34.7053020727102,-2.523699159752264,2499.6536060686367,0.8200476470434217,3.63898061161327
203_6,minor_road,0,34.68511387664657,-2.516992775643089,2499.707684031528,2.453403556325296,5.69167800995809
203_7,minor_road,0,34.66519450726884,-2.51156944156641,2499.430306062368,0.5599470880216767,7.07690127628976
203_8,minor_road,0,34.64748813174181,-2.4990297762245093,2500.732803349459,1.0936445216566366,8.38287979341181
203_9,minor_road,0,34.64567835023627,-2.479718063853132,2499.991273015213,0.7817055633483485,7.990787620767429
203_10,minor_road,0,34.625160018626275,-2.4764469081707796,2499.707979625682,0.38103854088871025,7.2795196109459805
203_11,minor_road,0,34.60494233396948,-2.468282513019424,2499.4628764100767,0.3527575970140016,6.3314056186165795
203_12,minor_road,0,34.5841120286584,-2.4687707301506903,2499.398695587638,0.5387440842468751,4.01720756750964
203_13,minor_road,0,34.562949886188825,-2.463560594116484,2499.9045928534624,2.7671770199372148,1.89464908997954
204_1,minor_road,0,34.55212734163297,-2.286778022741689,2501.4009154965956,0.14537879170421977,1.82052184281877
206_1,major_road,0,34.847875029404484,-2.3104678662961766,2500.9929622507143,0.5245856352072455,3.45892446132849
206_2,major_road,0,34.86557067215949,-2.2996011145508133,2499.6002653978508,0.6871495123477687,5.06319300381353
206_3,major_road,0,34.8875961857407,-2.3001507548264035,2499.531727658655,0.9025929401474786,2.62280708821639
206_4,major_road,0,34.90920277812118,-2.299754620457375,2499.7628323689646,0.44368333176463426,0.304188404005473
206_5,major_road,0,34.92682901841692,-2.289319069594097,2500.693859283709,0.2606059863280732,1.98960369584016
206_6,major_road,0,34.93710241239031,-2.2703451639616876,2500.7710551304685,0.18660372977768655,4.20678963277802
206_7,major_road,0,34.952551955621274,-2.2542794584803705,2500.655527026644,0.23825819504872048,3.61681748775496
206_8,major_road,0,34.96442671432344,-2.2358486920578926,2501.1329344871324,0.3898510715486606,1.19341132552079
206_9,major_road,0,34.96722642455945,-2.2144870628413194,2500.972722397481,0.5667873389408362,1.02105289895056
206_10,major_road,0,34.978742548321385,-2.1962615280878923,2500.8638117069045,0.421457521814945,3.29779159395759
206_11,major_road,0,34.99287536445872,-2.1792202376155596,2500.5430478987955,0.9289728334018448,5.69452996053508
206_12,major_road,0,35.010755781436345,-2.1658646925821445,2500.3488673568104,0.20955507545869995,7.999573536049891
206_13,major_road,0,35.02706017243528,-2.150516502658678,2500.549138732014,0.2910074333387271,10.4515116547051
206_14,major_road,0,35.04357625627733,-2.135353825034975,2500.6733742714705,0.1343036989063795,12.9177604077705
206_15,major_road,0,35.05877777255973,-2.11910072539214,2500.628614508363,0.27907675191180625,14.9157939730303
206_16,major_road,0,35.074365293744705,-2.1029252504428375,2500.6295187578544,0.1410615711734261,13.9040047391666
206_17,major_road,0,35.092314607951415,-2.090466972877522,2500.0396331130837,0.32848083439363607,11.5644618348372
206_18,major_road,0,35.11142590525511,-2.080240538322314,2500.678413373186,0.5175131985861504,9.411630040051971
206_19,major_road,0,35.127277826466134,-2.0645382264173464,2500.5752754428686,1.0621418365993047,7.01916232243654
206_20,major_road,0,35.135762228038615,-2.045475814461641,2501.452039656335,0.27845496064563896,4.70224123319659
206_21,major_road,0,35.1386855911875,-2.0232525224824767,2501.3979966399465,0.1823222826834681,2.54530455911527
206_22,major_road,0,35.14973916575558,-2.004834598876295,2500.847274812988,0.3627948747986585,0.81282225481909
